"","peakIndex","peakPPM","peakValue","peakSNR","peakScale","Sample"
"3148",40495,2.90915,1086.83624816146,35.4644952144856,15,8
"3149",40495,2.90939,1140.82921507458,32.449420627813,15,9
"3150",40495,2.90939,1214.47603949034,41.2213906844072,15,10
"3151",40495,2.90915,1032.13205683035,47.2107094581372,15,11
"3152",40495,2.90915,1144.43600076226,52.2881155437761,15,12
"3153",40495,2.90939,1049.73296531167,49.8529489858214,15,13
"3154",40495,2.90915,1037.33267279963,45.5996546604354,15,14
"3155",40495,2.90915,1037.09946137579,37.4559758075866,15,15
"3156",40495,2.90915,983.681603193206,39.3238453662298,15,16
"3157",40517,2.90401,91.3972064376614,3.57439143272198,4.5,1
"3158",40517,2.90401,69.3880414012347,3.11481754210781,4,2
"3159",40517,2.90401,61.1887936978395,3.23112075917504,4,6
"3160",40517,2.90352,44.4439655814443,2.74844941517457,4,7
"3161",40517,2.90401,67.3344634731024,2.83067064956035,4,8
"3162",40517,2.90377,60.331424360652,3.80597402737274,4.5,12
"3163",40517,2.90377,50.1035828820187,2.99086072102741,4.5,13
"3164",40517,2.90352,54.8700017040591,2.99836906433831,4,14
"3165",40517,2.90401,69.4941216720464,3.85898519495733,4.5,15
"3166",40517,2.90377,49.4700004379736,2.89411105611432,4.5,16
"3167",40549,2.89594,1178.63967625785,46.0946206704439,9,1
"3168",40549,2.89594,1264.90326325264,56.7812953627862,9.5,2
"3169",40549,2.89594,1313.22511310154,53.9774830454665,9.5,3
"3170",40549,2.89594,1267.85881862209,45.6768611881747,9.5,4
"3171",40549,2.8957,1204.41844472181,46.0993918894937,9.5,5
"3172",40549,2.89594,1103.12920023411,58.2515758772742,10.5,6
"3173",40549,2.89594,953.634091532595,58.9734742810077,10.5,7
"3174",40549,2.89594,1137.79566679633,47.8317437025971,10,8
"3175",40549,2.89594,1230.0788773539,37.372722115025,9.5,9
"3176",40549,2.89594,1263.01571325957,50.6687250887068,9.5,10
"3177",40549,2.89594,1041.71144513796,51.1198058171773,10,11
"3178",40549,2.89594,1056.86885478513,66.6719782315433,10,12
"3179",40549,2.89594,996.873482759977,59.5069169093419,9.5,13
"3180",40549,2.89594,974.76309354929,53.2658905410729,10,14
"3181",40549,2.89594,961.541857291858,53.3940958219723,10,15
"3182",40549,2.89594,946.475950283343,55.3710630242625,9.5,16
"3183",40610,2.88054,23.6776113844531,0.973220702460509,10,3
"3184",40610,2.88102,17.8183916312742,0.990278869177648,6,5
"3185",40610,2.88176,27.5175910433733,1.156810840918,7,8
"3186",40610,2.88127,31.4541337143982,1.27799293518103,8.5,9
"3187",40610,2.88127,19.4189836685429,0.95294592272755,5.5,11
"3188",40610,2.88127,13.717267984086,0.818832419829467,5.5,13
"3189",40610,2.88127,15.5686110316456,0.850746131625305,6,14
"3190",40610,2.88078,12.8836209622213,0.923612228980791,6,15
"3191",40662,2.8688,69.1612541753309,3.65211259434231,12.5,6
"3192",40662,2.86953,465.587174682261,14.3880509926742,9.5,9
"3193",40662,2.86904,207.291045765296,8.57514404638906,12.5,10
"3194",40662,2.86978,106.876446490462,5.84025917461749,9,14
"3195",40662,2.86904,99.4529793307774,5.52259048100528,9.5,15
"3196",40662,2.86782,99.1546827718537,3.87777331964423,14,1
"3197",40662,2.86758,77.4913257212056,3.23559904091753,14.5,2
"3198",40662,2.86806,117.538741895899,4.83119412245113,14.5,3
"3199",40662,2.86733,77.4462801191077,4.7893382265978,12.5,7
"3200",40662,2.86782,72.4970402430525,4.57343507385199,14,12
"3201",40662,2.86733,17.5214530418632,1.0282004419272,5,13
"3202",40715,2.85608,67.5033019029886,3.56456316443623,16,6
"3203",40715,2.85682,464.408183308377,14.3516165955735,9.5,9
"3204",40715,2.85633,207.078190364199,8.56633871802229,13,10
"3205",40715,2.85682,110.481855673326,6.03727661625141,8.5,14
"3206",40715,2.85608,94.2133998275839,5.23163839406411,9.5,15
"3207",40715,2.85486,137.255550920969,5.36783436198424,14,1
"3208",40715,2.85486,90.5669578956024,3.7815634121438,13,2
"3209",40715,2.85535,97.925336746755,4.02502446171304,13,3
"3210",40715,2.8551,98.6537641901789,6.10082554394005,11,7
"3211",40715,2.85339,187.499723125049,7.78482534369963,13,8
"3212",40715,2.85388,157.996776815521,7.36254938548561,12,11
"3213",40715,2.8551,83.0533538654595,5.23937419094476,14,12
"3214",40715,2.85339,146.397533313345,8.0009853666945,9,16
"3215",40773,2.84141,82.3097944604574,4.61664719097967,13.5,1
"3216",40773,2.83994,76.0546026997231,4.20988841038643,14,3
"3217",40773,2.84141,264.079133650767,10.7296316025999,11.5,9
"3218",40773,2.84117,137.110984862411,7.69050047120848,12.5,10
"3219",40773,2.84141,48.4000912733784,3.20716185492406,12.5,12
"3220",40773,2.84166,68.7431967600057,5.02388598443193,10.5,14
"3221",40773,2.84068,76.4638193239783,5.48160480732026,11.5,15
"3222",40841,2.82674,53.4680078721287,2.99894963859651,13,1
"3223",40841,2.82649,24.3082541590651,1.42127715176629,7,2
"3224",40841,2.82747,30.4552304681022,6.61898474966176,16,3
"3225",40841,2.82698,35.6697387644526,2.64821661001805,7.5,7
"3226",40841,2.8287,257.318059292476,10.4549266832851,14,9
"3227",40841,2.8287,39.9698443710237,2.64854377009217,13.5,12
"3228",40841,2.8287,66.5036974719975,4.86021903824016,11,14
"3229",40841,2.82796,39.0174901748027,2.79711978295988,6.5,15
"3230",40841,2.81769,15.7835802302337,2.86307397623595,5,8
"3231",40841,2.81818,12.9924328845828,2.36272677416264,4,10
"3232",40841,2.81794,15.2101482740607,1.0059465805055,5,11
"3233",40841,2.81867,26.0523246408804,1.86230179127212,16,13
"3234",40893,2.81109,13.58232635665,2.64609781989066,5,6
"3235",40893,2.81182,23.4680255313396,4.25699950152719,16.5,8
"3236",40893,2.81231,59.0414577603751,5.49156758648499,18,9
"3237",40893,2.81207,55.6010222023069,10.1112720762321,16,10
"3238",40893,2.81158,40.2518365496088,8.48764794688213,20,12
"3239",40893,2.81182,73.0818834856845,11.7251750302183,20,14
"3240",40893,2.81207,43.8484947308473,9.31329970607697,20,15
"3241",40893,2.81109,14.3302365327013,2.50000225266142,4.5,16
"3242",40929,2.80277,18.2858057592169,3.74926654230398,4,1
"3243",40929,2.80326,15.6073943514136,3.13387903792381,4,4
"3244",40929,2.80229,22.7746296418978,4.111955206001,10,5
"3245",40929,2.80277,31.8246141718257,6.20004555682754,9,6
"3246",40929,2.80424,17.1184714374956,3.10521753434306,6,8
"3247",40929,2.80302,14.3420550467393,2.60816105470562,3,10
"3248",40929,2.80277,30.5434285910751,5.38672495261493,7,11
"3249",40929,2.80302,11.9029845955145,2.50990641481352,5.5,12
"3250",40929,2.80277,23.9011264313755,4.16970576746793,9,16
"3251",40986,2.78908,15.1187849213534,3.28583974869818,3.5,3
"3252",40986,2.78908,13.8401361526224,2.69632411553072,4.5,6
"3253",40986,2.78884,33.9747167609611,6.16286837266293,5.5,8
"3254",40986,2.78957,19.7769941163355,1.83949895492355,6,9
"3255",40986,2.78957,17.7531234929463,3.22847772810695,5,10
"3256",40986,2.78884,13.0973427794812,2.30988420153322,3,11
"3257",40986,2.78908,37.6381421200692,7.93651487916934,5.5,12
"3258",40986,2.78933,76.7082812630414,12.3069902030174,6,14
"3259",40986,2.78933,27.6662409099984,5.87623349255082,5.5,15
"3260",40986,2.78884,35.6950303773026,6.22722843048933,5.5,16
"3261",41010,2.78297,72.6261490916781,14.8910468847434,15,1
"3262",41010,2.78346,86.5063263434059,18.8008445845115,10.5,3
"3263",41010,2.7837,60.78050109647,12.2043906889224,16,4
"3264",41010,2.78297,64.133405493896,11.5792746027383,11,5
"3265",41010,2.78272,64.6092729869594,12.5871262334828,9,6
"3266",41010,2.78297,31.9651053412204,5.79833345255747,4.5,8
"3267",41010,2.78346,17.9912332432217,1.67340165821034,4.5,9
"3268",41010,2.78321,76.4966407840795,13.911225320126,9,10
"3269",41010,2.78272,70.3429637811401,12.4058828926455,9,11
"3270",41010,2.78321,36.1642185498415,7.62571802026613,4.5,12
"3271",41010,2.78321,85.1636124052077,13.6635540031249,4.5,14
"3272",41010,2.78321,79.4594246496963,16.8769632977721,6,15
"3273",41010,2.78272,34.3235208812821,5.98795974697714,4.5,16
"3274",41053,2.77245,17.1955024034495,2.80702255246586,5,5
"3275",41053,2.77245,26.0948820585969,5.53011223058511,6,7
"3276",41053,2.7727,12.8644357552304,2.29278205328333,5.5,8
"3277",41053,2.77319,26.52130439394,2.38902404711791,7,9
"3278",41053,2.7727,16.6526078965919,2.81940394037882,6.5,10
"3279",41053,2.77294,21.758319619956,3.76792452637686,5.5,11
"3280",41053,2.77172,14.9464384846511,2.31191722386049,9.5,14
"3281",41053,2.77294,22.1125881135993,4.6966529100509,9,15
"3282",41053,2.77319,36.2252084411149,6.90976425184888,6,16
"3283",41090,2.76292,19.6228174412224,3.80635039630267,16,1
"3284",41090,2.76341,12.8577278099425,2.79443310660373,8.5,3
"3285",41090,2.76414,20.1295880268718,3.68261395860726,5,6
"3286",41090,2.76438,13.6294784794414,2.42913286271179,5,8
"3287",41090,2.76341,10.727216629568,1.31694805842962,13,9
"3288",41090,2.76292,15.6226801345155,2.6450299078708,13,10
"3289",41090,2.76414,13.3572869455694,2.31310367561215,7,11
"3290",41090,2.76316,24.3406156735746,5.06478035033894,9.5,12
"3291",41090,2.76365,22.1041853556402,4.02763710117121,5,13
"3292",41090,2.76389,14.8910124927229,2.30334392357094,16,14
"3293",41090,2.76365,17.0497796062001,3.62132630480911,8,15
"3294",41090,2.76316,28.2773194548581,5.3937470484097,8.5,16
"3295",41184,2.74066,160.781544461306,31.5603429533963,9.5,1
"3296",41184,2.74017,91.185764538058,8.03223670141491,16,2
"3297",41184,2.74066,163.252703429824,36.9017752516691,16.5,3
"3298",41184,2.74091,111.903010905442,21.8568590268428,20,4
"3299",41184,2.74042,244.497974913805,34.4048686386179,10.5,5
"3300",41184,2.74091,65.1179964020247,12.438414163046,20,6
"3301",41184,2.74042,53.5835737904508,11.3556051378821,20,7
"3302",41184,2.74066,218.967972851893,38.1074313859511,12.5,8
"3303",41184,2.74115,206.742376673253,25.3811385522408,15.5,9
"3304",41184,2.74042,124.918932306182,22.7765242967667,16,10
"3305",41184,2.74017,97.3627528050183,17.4329049076872,16,11
"3306",41184,2.74066,55.8953110188476,11.363798902647,19,12
"3307",41184,2.74066,33.9474512666238,6.18561652518751,6,13
"3308",41184,2.74042,65.2035678672313,11.4338643054321,5.5,14
"3309",41184,2.74017,66.5769331903161,13.4953335076611,16,15
"3310",41184,2.74066,56.5007159186516,12.4514873349448,20,16
"3311",41250,2.72477,20.2007006830152,4.56618298423035,4.5,3
"3312",41250,2.72501,22.9232437838162,4.47736038348594,4.5,4
"3313",41250,2.72477,13.890236665244,1.95458374653413,3,5
"3314",41250,2.72501,14.1634046588815,2.70540100801543,7,6
"3315",41250,2.72501,39.6944490934041,4.87316789332866,5,9
"3316",41250,2.72501,17.8861080274846,3.25905484088205,4.5,13
"3317",41250,2.72501,22.756718784217,4.61285155107949,7.5,15
"3318",41250,2.72452,26.4374582510974,5.18949641898441,5.5,1
"3319",41250,2.72452,18.3280765584888,1.61445648830409,6.5,2
"3320",41250,2.72452,24.4619962965802,5.18406577199604,9.5,7
"3321",41250,2.72452,20.2512172789575,3.5243595804846,7,8
"3322",41250,2.72428,37.9885742900833,6.92647358846178,6,10
"3323",41250,2.72428,41.551191391036,7.4397852099731,7.5,11
"3324",41250,2.72452,16.1993468130894,3.29340898516713,3,12
"3325",41250,2.72428,15.5979190330166,2.7351952585444,5.5,14
"3326",41250,2.72404,20.000406664179,4.407639907277,6,16
"3327",41281,2.7167,41.0959864911263,8.31836192613964,8,1
"3328",41281,2.71694,113.208815673657,23.1544763062941,20,3
"3329",41281,2.71694,44.6031667562952,8.81763571658577,4.5,4
"3330",41281,2.7167,68.8638492369656,10.4642703080554,4.5,5
"3331",41281,2.71768,17.8192570425508,3.4811435542063,4.5,6
"3332",41281,2.71694,320.482933814931,41.2292706096644,7,9
"3333",41281,2.71694,19.8188163576297,3.66549510374485,5,10
"3334",41281,2.71743,18.0251821764931,1.7925114968617,4,11
"3335",41281,2.71694,21.6541733489173,3.94563973166456,3.5,13
"3336",41281,2.7167,27.3767771729444,4.62152379233585,3.5,14
"3337",41304,2.71181,65.6311823862963,5.78122248128372,8.5,2
"3338",41304,2.71181,51.3944022060307,10.5116413512009,6,3
"3339",41304,2.71181,121.38066307112,23.9958403816186,8,4
"3340",41304,2.71156,142.845155039373,21.7061684917505,8,5
"3341",41304,2.71205,61.3603577375566,12.6516936825697,8,8
"3342",41304,2.71156,61.3044821086283,10.9618307573816,9,11
"3343",41304,2.71181,161.317755021747,32.308702238822,8,12
"3344",41304,2.71181,85.7288160642042,15.6207774529708,17.5,13
"3345",41304,2.71156,71.5198069697288,14.5462250463232,7,15
"3346",41304,2.70985,11.4788873430037,2.24249835939499,7.5,6
"3347",41304,2.71034,20.4206341069168,4.32760715980166,3.5,7
"3348",41304,2.71132,30.8677777553325,3.97105688918993,5,9
"3349",41304,2.71108,42.1349538021455,7.79287037486588,7.5,10
"3350",41304,2.71132,72.3046936733546,12.2058874935506,7.5,14
"3351",41304,2.71132,40.0300267810052,9.0733442945332,6.5,16
"3352",41334,2.70374,13.0686890477542,2.64527256020171,6,1
"3353",41334,2.70447,14.6685611676537,1.29210251144632,4.5,2
"3354",41334,2.70423,23.9508670763378,4.89864487084559,5,3
"3355",41334,2.70398,21.8869112953339,1.77241121219715,6,5
"3356",41334,2.70447,18.2733140296835,3.56984745191792,6.5,6
"3357",41334,2.70398,25.8047658109699,5.46862985232829,6.5,7
"3358",41334,2.70398,16.9894674665581,3.50300334193319,4.5,8
"3359",41334,2.70472,33.472640692461,4.30616552557672,6.5,9
"3360",41334,2.70423,16.9133241094231,3.12812357672779,6,10
"3361",41334,2.70374,19.0983076260166,3.41496100689413,5.5,11
"3362",41334,2.70252,14.9970193663374,1.77386249629016,7.5,15
"3363",41334,2.70398,16.0134285463853,3.62965908896681,5.5,16
"3364",41367,2.69591,86.9969801806187,7.66326126297249,6.5,2
"3365",41367,2.69591,63.1797234200846,12.9220803191299,5.5,3
"3366",41367,2.69665,64.5376615028635,12.758501929737,13,4
"3367",41367,2.69616,38.6654571605855,7.55362620582887,5.5,6
"3368",41367,2.6964,94.268468169402,12.1273858106879,7.5,9
"3369",41367,2.69591,70.448272328265,13.0294258055996,6,10
"3370",41367,2.69714,71.2435588006935,12.981396782032,7,13
"3371",41367,2.69591,31.5623823385044,5.32810345055348,4.5,14
"3372",41367,2.69591,47.8266474510927,9.72733577607683,8,15
"3373",41367,2.69543,78.4428362652484,15.8778498408389,8,1
"3374",41367,2.69543,66.5033960982668,10.1055854542964,7,5
"3375",41367,2.69567,54.1067102496316,11.4664699168332,7,7
"3376",41367,2.69543,82.1371198918024,16.935587065581,7.5,8
"3377",41367,2.69543,83.8877098997329,14.9999289923987,6.5,11
"3378",41367,2.69543,49.9231391266222,9.99860081521644,7,12
"3379",41367,2.69518,35.2056138041992,7.97982616632786,7,16
"3380",41439,2.67366,60.8129442688617,5.35680065141726,12,2
"3381",41439,2.6744,40.1762321052427,5.55223359443111,12,3
"3382",41439,2.67537,78.1221687155354,12.2114374170216,13.5,7
"3383",41439,2.67391,54.3014163228971,6.42823289021251,10.5,8
"3384",41439,2.67562,63.9712467057548,12.3593780475613,15,12
"3385",41439,2.67464,21.8936443196195,3.65498493243672,6,13
"3386",41439,2.67464,81.9855398146154,12.5947307938841,16,14
"3387",41439,2.68956,29.0636425883307,2.16126339485394,7,9
"3388",41439,2.68931,40.0022364796944,9.06704524873889,4.5,16
"3389",41439,2.6766,30.1842963319425,3.96802022275235,13,1
"3390",41439,2.6766,16.752053309889,1.73619211906952,5,4
"3391",41439,2.67782,12.4450801584992,2.16166916721312,4,6
"3392",41439,2.67733,47.895800082574,6.57594394495909,14.5,10
"3393",41439,2.67586,68.22726914737,6.78485039145006,12,11
"3394",41439,2.67611,59.7499808561033,9.79354268907724,14.5,15
"3395",41485,2.66682,11.785860270555,1.03817542028053,5,2
"3396",41485,2.66682,15.2756158582154,2.6533238348284,3.5,6
"3397",41485,2.66706,14.6879538449219,1.73876842243685,5,8
"3398",41485,2.66706,15.8196814960525,2.43024111493686,4.5,14
"3399",41485,2.6673,20.191463977862,4.19012942266182,5,16
"3400",41518,2.65875,565.248350101925,74.3074100325563,12,1
"3401",41518,2.65899,908.197981984224,80,14,2
"3402",41518,2.65899,578.88388767417,80,14,3
"3403",41518,2.65997,987.893154577917,80,14,5
"3404",41518,2.65875,364.203082784508,63.2608681207706,14,6
"3405",41518,2.6585,374.725894047825,58.5741778414367,12,7
"3406",41518,2.65899,675.786546633372,80,13,8
"3407",41518,2.65972,567.850547542738,77.9641088220171,12,10
"3408",41518,2.65875,804.466011316584,80,14,11
"3409",41518,2.65899,187.994356029897,36.3209009770996,13,12
"3410",41518,2.65875,347.966111501339,53.4550301146246,12,14
"3411",41518,2.65899,298.947747282502,49.0001416379634,12,15
"3412",41518,2.65826,120.283639942367,24.9612420050356,14,16
"3413",41580,2.64383,179.003479048343,14.5055552279851,9,1
"3414",41580,2.64383,133.423547186358,7.6395189000449,10,2
"3415",41580,2.64407,132.359961034182,10.7343452734675,9,3
"3416",41580,2.64432,101.969289663402,7.1414888320774,7.5,4
"3417",41580,2.64334,105.808824131622,6.67898047733988,7.5,5
"3418",41580,2.64383,139.167496868326,17.249532912609,9,6
"3419",41580,2.64383,168.480456695886,18.3490958177999,10.5,7
"3420",41580,2.64358,138.208576847967,11.0067985833675,10,8
"3421",41580,2.64407,218.240382569985,11.1334288568251,7.5,9
"3422",41580,2.64383,118.318686782613,10.8873099772343,7.5,10
"3423",41580,2.64383,86.617730990329,5.71060859318729,9.5,11
"3424",41580,2.64383,178.887951511951,24.9245319695797,10.5,12
"3425",41580,2.64432,169.966706033007,14.3992164102393,8.5,13
"3426",41580,2.64407,152.261908319414,17.6439654522442,11,14
"3427",41580,2.64383,169.675194135856,20.069352187671,10,15
"3428",41580,2.64358,245.621749576143,34.1241567427341,11.5,16
"3429",41623,2.63331,987.227175988395,80,15,1
"3430",41623,2.63356,1397.19318906926,80,16,2
"3431",41623,2.63356,986.440869282194,80,15,3
"3432",41623,2.63258,645.431954932983,80,15,6
"3433",41623,2.63307,699.1179077867,76.1404718950483,15,7
"3434",41623,2.63356,975.486342971212,77.6867973231562,16,8
"3435",41623,2.63331,1213.42907085123,80,15,11
"3436",41623,2.63356,602.34696431616,69.7993946480929,15,14
"3437",41623,2.63356,632.277060436101,74.7863650352876,15,15
"3438",41684,2.61815,158.535876236425,12.4340164130393,7.5,1
"3439",41684,2.6184,126.009066076173,7.21498312861132,7.5,2
"3440",41684,2.61864,130.653931527787,10.5959723264859,7.5,3
"3441",41684,2.61864,110.630826236139,7.74810546060438,8.5,4
"3442",41684,2.61815,118.493092217368,7.47965073910045,8.5,5
"3443",41684,2.61864,150.160750642256,18.6120841666056,9,6
"3444",41684,2.6184,155.234083195079,16.0627768439541,9,7
"3445",41684,2.6184,161.528447360121,12.1587364587389,9,8
"3446",41684,2.61864,264.786876461769,13.9195823382488,9,9
"3447",41684,2.6184,105.257957482506,9.68550312636797,10.5,10
"3448",41684,2.61815,82.3467724824886,5.42902355201732,7,11
"3449",41684,2.61864,149.756002886023,21.3085649188873,10,12
"3450",41684,2.61889,170.3931137813,13.2912625870017,9,13
"3451",41684,2.61864,155.038801197156,16.2855519772337,8.5,14
"3452",41684,2.6184,167.143217553341,17.5805913661457,9,15
"3453",41684,2.61815,200.680468686668,22.8680662829515,9,16
"3454",41739,2.60495,96.8982915062933,7.59976212064422,8,1
"3455",41739,2.60495,66.5791942307397,3.81216826732878,7.5,2
"3456",41739,2.60519,79.0294849448367,6.40925401677507,8.5,3
"3457",41739,2.60495,57.6082362503075,4.03463216404134,10,4
"3458",41739,2.6047,80.2260499375938,5.06411658672942,7.5,5
"3459",41739,2.60519,68.5674655927224,8.4987817072317,8,6
"3460",41739,2.60495,76.4830124148557,7.91404526304532,11,7
"3461",41739,2.60519,76.2191125807251,5.73724392287314,6,8
"3462",41739,2.60519,117.252197635473,6.16383123339285,7.5,9
"3463",41739,2.60495,85.4961449957843,7.86708387141855,9.5,10
"3464",41739,2.60495,58.5249152140726,3.85847718736742,8.5,11
"3465",41739,2.60495,86.4863675253021,12.3060200692873,9,12
"3466",41739,2.60519,86.7989295396965,6.77062199980394,7,13
"3467",41739,2.6047,62.125691113376,6.52579331068131,7,14
"3468",41739,2.60495,82.1026739654649,8.6357890088725,10,15
"3469",41739,2.60495,88.791804092262,10.1180591945647,7,16
"3470",41787,2.59321,99.0016158891676,7.76472648403918,7,1
"3471",41787,2.59321,69.2704638523696,5.6178020013615,9,3
"3472",41787,2.59321,68.341274116705,4.78632780015639,9,4
"3473",41787,2.59321,70.5523302335592,4.45348145703427,7,5
"3474",41787,2.59346,76.8543997263406,7.95247439783501,9,7
"3475",41787,2.59321,67.6205416978511,5.09000339654302,6,8
"3476",41787,2.59321,101.982468119164,5.36111676307908,8,9
"3477",41787,2.59321,81.269454958983,7.47815727104792,10.5,10
"3478",41787,2.59321,53.1989921312549,3.50734549172022,9,11
"3479",41787,2.59321,88.0646404335378,13.0686895155495,7,12
"3480",41787,2.59346,83.8892123108368,6.54365381497262,7,13
"3481",41787,2.59321,56.405481937906,5.9249323447267,8,14
"3482",41787,2.59321,70.163994248213,7.38004526627454,6,15
"3483",41787,2.59321,88.2894920652586,10.0608194202936,7,16
"3484",41827,2.58343,38.7779332856929,2.22033337069223,7,2
"3485",41827,2.58343,13.5102562861867,1.3979676844352,9.5,7
"3486",41827,2.58319,10.9109117223126,0.875767182073409,3,8
"3487",41827,2.58416,25.9073370259259,1.36192290084741,7.5,9
"3488",41827,2.58343,20.3826478421481,1.34380342849538,9,11
"3489",41827,2.58319,22.7973450523472,3.38309930979419,9,12
"3490",41827,2.58392,15.4560880049783,1.20562926331427,6,13
"3491",41827,2.5827,14.7215264429738,1.54637537326151,7.5,14
"3492",41827,2.58319,21.3395954373868,2.24455836614391,7.5,15
"3493",41827,2.58367,37.5670345824733,4.28086222096312,7,16
"3494",41880,2.56949,72.5808753792766,4.59065229890786,12.5,2
"3495",41880,2.57047,16.5196983674429,1.0427744925172,7.5,5
"3496",41880,2.57047,19.4016333847574,2.40478841496356,4,6
"3497",41880,2.57071,16.2739223505868,0.855503887323389,7.5,9
"3498",41880,2.57096,49.0126107887941,7.27341404668121,13,12
"3499",41880,2.56998,27.081784385975,3.25061639174787,15,14
"3500",41880,2.57071,29.0708546508775,3.05775384585133,12,15
"3501",41880,2.56998,75.8201094523144,8.6399005338348,13,16
"3502",41944,2.55433,23.6136625920979,1.6666602035049,14,1
"3503",41944,2.55458,71.6753036840476,4.0402746792626,14.5,2
"3504",41944,2.5558,30.3660936464107,2.60708264542468,13,3
"3505",41944,2.55458,50.751117230718,3.03766590755961,12,4
"3506",41944,2.55384,26.3889299961153,1.43370411555516,13,5
"3507",41944,2.55482,49.1488619331266,5.89198901202924,11,6
"3508",41944,2.55482,41.5560817555262,4.44922155624818,13.5,7
"3509",41944,2.55506,33.4641145212131,2.68600590131188,11,8
"3510",41944,2.55482,52.2086106050126,2.78705376734201,11,9
"3511",41944,2.55506,54.1955233319399,4.42887336019264,11,10
"3512",41944,2.55458,62.1566569624057,3.9682976184303,12,11
"3513",41944,2.55458,63.8168157296761,9.15600523662327,15.5,12
"3514",41944,2.55531,46.1887855236313,3.69277062002746,13,13
"3515",41944,2.55458,32.4379309081956,3.54592561206941,14,14
"3516",41990,2.54333,55.5085739075606,3.91781371162645,6.5,1
"3517",41990,2.54333,96.7172367141179,5.4518667164192,9,2
"3518",41990,2.54382,44.3005699927616,3.59855261875356,8.5,3
"3519",41990,2.54357,82.1397745102006,4.91640788024363,7.5,4
"3520",41990,2.54333,43.3463440272294,2.3549962743945,4,5
"3521",41990,2.54406,88.9900003109435,10.6681636845625,8,6
"3522",41990,2.54333,91.1065649496964,9.75436748523602,10,7
"3523",41990,2.54382,59.6390308154118,4.78694240115547,7.5,8
"3524",41990,2.54357,80.7466711547541,4.31050187764578,7.5,9
"3525",41990,2.54357,89.0201716909128,7.27475338704412,8.5,10
"3526",41990,2.54308,129.504908543317,8.26804473185083,9,11
"3527",41990,2.54333,70.8307394433329,10.1623155878565,9,12
"3528",41990,2.54357,65.1254473425435,5.20674739195401,8.5,13
"3529",41990,2.54382,65.4024773169585,7.14941776241338,9,14
"3530",41990,2.54333,44.5606520277599,5.18945099442243,10,15
"3531",41990,2.54308,73.5949108709146,9.48856214286308,10,16
"3532",42043,2.53061,866.822687442518,75.3024065555578,12.5,1
"3533",42043,2.53086,1267.8086109163,80.1873562955103,17,2
"3534",42043,2.53134,886.276690635642,76.0913341737558,13.5,3
"3535",42043,2.5311,1299.96146515815,76.8556972172322,12.5,5
"3536",42043,2.53012,449.622887835237,66.4981969352013,16.5,6
"3537",42043,2.53061,533.95763770403,68.9723170880146,13.5,7
"3538",42043,2.53012,775.185002557,80.3526417974702,17.5,8
"3539",42043,2.53086,846.272536741128,68.7440365902646,14.5,10
"3540",42043,2.53086,1254.47994295707,80.0942533033575,13.5,11
"3541",42043,2.53037,292.559111681388,45.6885686783945,14.5,12
"3542",42043,2.53086,406.007792265445,49.8755237071949,14.5,15
"3543",42043,2.53037,146.284000251046,21.866227011148,14.5,16
"3544",42110,2.51545,24.3597888457762,2.11617756416167,8.5,1
"3545",42110,2.51569,20.9595304815554,1.32566487089592,4,2
"3546",42110,2.51545,25.884633934488,1.54326626356388,7.5,4
"3547",42110,2.51521,25.7854391852929,1.52447434770471,7.5,5
"3548",42110,2.51569,32.6318306390439,4.21511522838461,9,7
"3549",42110,2.51594,38.3654114534345,3.97680831512695,9,8
"3550",42110,2.51545,16.9588250087695,1.12944787366875,3.5,9
"3551",42110,2.51545,31.1361200793777,1.98793476334342,8.5,11
"3552",42110,2.51276,35.7579943166136,5.28852558979457,4.5,6
"3553",42110,2.51325,37.4233837691033,3.03995976646198,8.5,10
"3554",42110,2.51276,34.5798001233046,1.12491016949318,10.5,12
"3555",42110,2.51252,22.9376625798394,2.75319901036586,3,14
"3556",42110,2.51252,34.501334562188,4.23827365549981,10,15
"3557",42110,2.51276,33.0709564303557,4.9433775364423,11,16
"3558",42145,2.50542,824.97785485015,52.1788483002678,16,2
"3559",42145,2.50591,590.931195222604,50.7344303697428,15,3
"3560",42145,2.50665,842.706815882328,50.2429743576074,12,4
"3561",42145,2.50567,1018.78891082316,60.2323485404029,11,5
"3562",42145,2.50542,339.58105693319,43.8643268342228,14,7
"3563",42145,2.5064,814.077589180641,54.2170935560689,11,9
"3564",42145,2.50542,554.015115484525,45.003510945881,14,10
"3565",42145,2.50542,820.126811581257,52.3622916065322,14,11
"3566",42145,2.5064,289.702056919432,34.7728289068378,8,14
"3567",42145,2.50542,229.698679283645,28.217049382719,14,15
"3568",42145,2.50518,585.022607819556,50.8219395920485,12,1
"3569",42145,2.50494,354.26071600962,52.3943497917433,14,6
"3570",42145,2.50518,591.601143120583,61.3230578292138,16,8
"3571",42145,2.50494,175.452514549423,27.4001866314058,13,12
"3572",42145,2.50518,78.3811227524109,11.7162466199417,15,16
"3573",42225,2.48586,122.954558150767,6.99055822326068,5.5,1
"3574",42225,2.48586,139.676702354729,7.60929044958357,6,2
"3575",42225,2.48635,120.844235350899,7.38644491269249,6,3
"3576",42225,2.48684,180.745854355337,7.21673144865052,7,4
"3577",42225,2.48562,149.126409968465,7.02332509690016,5.5,5
"3578",42225,2.48635,113.433019277704,9.95016586331533,13,6
"3579",42225,2.48611,105.351345207267,8.58177875895221,6.5,7
